content_id,subject,sentiment_value,sentiment_word
bOrtawLljMfyNK37,舒适性,0.05626794,
8NX1aUQcJb7w4nHf,舒适性,0.13196957,
1fvPaU68LRyBGIjE,舒适性,0.10843914,
PidjOceCYJhm0Tpv,舒适性,0.06804747,
2eRJECFPTcoNtvBr,舒适性,0.08922812,
8XTxs5km0RqZVDcf,舒适性,0.0038461813,
Yrqzo4aXitwTx7A8,舒适性,-0.036379155,
nYjsiOvqFL2uydmf,舒适性,-0.103535034,
c4yJrMVACb6iH2t9,舒适性,0.12310281,
S4iz3DlsT7gZ6Ooq,舒适性,-0.06576252,
eCudFcjE3NyVaYtz,舒适性,0.14094482,
TCtMvskX4U53FR6n,舒适性,0.09954169,
zKdkoRw4fSJT865W,舒适性,-0.11859442,
4RpKoDmk1wrHYGIM,舒适性,0.076702066,
CHn3flFZqRN2J0DY,舒适性,0.046427518,
RduLxnEZ5Hp6rhU3,舒适性,-0.15533455,
o591G4LvY3uODzCZ,舒适性,-0.004966965,
ZwDJI2ExNGAMqT6a,舒适性,-0.09580701,
cYOzKSreBUWy8ZCp,舒适性,-0.025929661,
eLaUK1R3dhMSW8cp,舒适性,0.03441241,
eDxluSgqH0ch9YiO,舒适性,0.08604794,
Ofw0eQbLz5W69aXT,舒适性,-0.08958642,
X7Dmi6pBvyNF5bjH,舒适性,-0.079217605,
Bhko5WI62HVJGm7C,舒适性,-0.15378821,
DlyhrFJX45Wq16aE,舒适性,0.11753326,
Ns9dpHqrizVLSA68,舒适性,-9.140582e-05,
gkO9FGQhnDH3iUKB,舒适性,0.04159381,
XjLzFYus5S6icta1,舒适性,-0.054219823,
V84a0xwl6KoqWBSH,舒适性,-0.07162101,
Phcq0nFXD3Y21b7d,舒适性,-0.00072635175,
3ya5ghm4wi9xcjTe,舒适性,0.034606475,
rRKxz0l5Jqo42GF7,舒适性,0.06290494,
Gid8zRPEolk6q5FO,舒适性,-0.119839095,
lxkDKHi3veIRThdf,舒适性,0.0064517986,
GuPbV6ogwZMNXyLr,舒适性,0.15308718,
c3Cb5atuQJnVgEKL,舒适性,-0.015257837,
pmNyoGrdC1KhVlIA,舒适性,0.13259597,
t4YZpKuxUPTziljS,舒适性,0.1910979,
j7FmnNEyAGBHTu51,舒适性,0.26891965,
DKLwgMTHfV8xRj4S,舒适性,-0.04236575,
6AzsD3lBJFKg0tqL,舒适性,0.18171859,
lUEiy21aFHVdfK8M,舒适性,-0.08709953,
4zBtJOUsglWbkduc,舒适性,-0.11922788,
4MJFjzA0lOP7WLQr,舒适性,0.017658962,
CMyhi0xvJV97RXZY,舒适性,0.070298195,
FmEnshzT3UoO9tpc,舒适性,0.07400436,
e6dLZW1CuoayNDIF,舒适性,0.03648874,
O1KpuZhFacmY8AXk,舒适性,0.015582105,
A3shCv62UTeX7Vyu,舒适性,0.019654414,
AYI8t95ykOVvom7P,舒适性,0.11004893,
hTEY0JfISa3i8Qwr,舒适性,0.04958776,
UFSVZrG1ldup8ytc,舒适性,-0.054515276,
uOF5eWQHCSIb0lnX,舒适性,-0.05985525,
wbtMuQ4noYlU2gSW,舒适性,0.070838116,
wkjKsHS6l84xU7cZ,舒适性,-0.10463676,
vdFBH1tAlp6nYheT,舒适性,-0.0014514497,
kcIlN4O5yfJvtuGa,舒适性,-0.042459294,
1zkIPQn47Hm2gL3O,舒适性,0.05422799,
2w1orQ7IHc9piAuV,舒适性,0.07529672,
jS0ZFgm9GuXeN1QV,舒适性,0.18902074,
rJbkSWvNsAdq5uY0,舒适性,0.15416805,
GVJanbkKzhwZBXMq,舒适性,-0.045353815,
KNsicY6maflyA2dW,舒适性,0.023338592,
Vi7jog3FR9nLsxJc,舒适性,0.0058304127,
iJDBmlQzdhKw7jYg,舒适性,0.08496832,
lYMn2whJSZmqksj3,舒适性,0.14473106,
bemz6FHr47lLEXqt,舒适性,0.11051973,
avVmnotfUrzwJMGT,舒适性,-0.009724336,
LjrFIVgQ5TDaWwd8,舒适性,0.12911667,
TNyLjrCVD3vkpbZi,舒适性,-0.059536442,
aI6hN1ovMDLJGBti,舒适性,-0.0010227582,
HcTv3d5k1a2plO6W,舒适性,-0.028055979,
hz5flpCykL9qiSB8,舒适性,0.29112813,
pd5YZ8zr3TGD0BKl,舒适性,0.04697721,
cfEFLe80SjMrAmKT,舒适性,0.055273768,
AXEGeoVOpmZTDnyj,舒适性,-0.061911803,
BaQFJU6Njo35PWzs,舒适性,-0.068365864,
9LUOpIQHgYDm8FJw,舒适性,-0.018291416,
s8ABFWKpRvLImVib,舒适性,0.10529756,
eCRVcP7qzTEwsY6m,舒适性,0.114923485,
ZXzQi6UeEIGamhCY,舒适性,0.026045812,
o2uk5zlOitwBFyYP,舒适性,0.018131306,
5GBLPV2kyCApzocS,舒适性,0.097743355,
mwgrVdS0lceuPjH1,舒适性,-0.05713517,
PLCZmuQ4GRUqAlz5,舒适性,0.04588933,
xPCJYDniI6RMH9NA,舒适性,0.05915395,
KPM8W6gr9zYblAHZ,舒适性,-0.023816729,
4vHOx2oj7cmynaG1,舒适性,0.1976571,
bDNSy4zjGYL7X8wI,舒适性,0.19776067,
rpxlgy8Fkm0ReJqv,舒适性,0.009903727,
dysLaH7rFpxUNwTG,舒适性,0.10493396,
ACzuk3oYFdBW1iRr,舒适性,-0.0922536,
8Lg4uaXWwNHTnUhb,舒适性,8.878647e-05,
Asu64fxX7ydmaWQ9,舒适性,-0.08050084,
Id8iAazTDpMGOv49,舒适性,-0.045151204,
wBmEAOR0YjlgkWtT,舒适性,0.24412572,
jE6k7BXpZLNWl1hQ,舒适性,0.22587575,
0BCubTaSJ4V7jGAd,舒适性,-0.0199781,
23VdWzG4iAgYZtSR,舒适性,0.10273907,
1TpwYUG4nbQxhfKk,舒适性,-0.0035244136,
KuUYrzfIatBJyOXp,舒适性,0.03612038,
CJ5Y9Waw0RIPmvUK,舒适性,-0.013189437,
dloSVE124GTviNPL,舒适性,0.08046309,
Oeb0NAwXUjsxJDqH,舒适性,0.002592867,
7U9GMh8rypb4zvsO,舒适性,0.05075008,
DnymwrO7Ga1Qbdth,舒适性,-0.010239096,
nIMGCSAzfe25WDRm,舒适性,0.034586955,
IOyEuQK7rgVZAzbi,舒适性,0.29205537,
Wt6bxF4HqgRUzMTZ,舒适性,0.00017972826,
6mRUdJ7Y1erPAtS8,舒适性,-0.052426543,
3HqNa5tQLnDRroW6,舒适性,0.07151121,
grwNKCJtsY0A6DVG,舒适性,0.12723291,
yrAnx9mfHYN0OT6g,舒适性,0.09494212,
zfu0NKtCVvXrDeUi,舒适性,0.089716285,
HrxIikTQemGdJKAL,舒适性,-0.057635073,
a8ZDevQHbqX2JiSu,舒适性,-0.06371877,
6mJSlntYXB28sq9u,舒适性,0.002401022,
icEsPJWUnRS01luo,舒适性,0.105885945,
gXnx20VphC5mAUb1,舒适性,-0.09862549,
RaybZnkleEsQvUwC,舒适性,0.00997605,
IBzXueCTjWPyiwb9,舒适性,-0.026393676,
EBh3kYb5eanuLqw7,舒适性,0.14073032,
MzQ8whRmWyp0kceZ,舒适性,0.20474486,
BmPrwYuL8QVetZjc,舒适性,0.00043046265,
lwWxuiMO3yPoH1UJ,舒适性,-0.025535526,
nfOq51SzPjtCZKvQ,舒适性,0.055936463,
yI79ofOCdiAenwrz,舒适性,-0.02330265,
eyXNfkKiglxR6btY,舒适性,0.017558565,
Z1quzevkUXF9JplK,舒适性,0.19411157,
fdIJSbNeVpoT86PO,舒适性,-0.09380702,
V5NCqp1jbLtr94BT,舒适性,-0.026258009,
IftQwD8UO3Cs62jK,舒适性,-0.017238023,
WsSnOLBp2wqvmxoy,舒适性,0.13308264,
6wAv17L0UaybuNfn,舒适性,-0.028109217,
mF4PUT1vKM8gIAsi,舒适性,0.07701271,
CnUEJv94VzMiHjXy,舒适性,-0.06322512,
RzW5GLurQx0imA2N,舒适性,-0.040118445,
crjYmfA4kWhaQnMP,舒适性,0.0038024986,
KMvqAsNXDfUicykQ,舒适性,0.05364823,
XFC1h4tuAMQH9pyN,舒适性,0.048658073,
foxsAMS3TVwvdiPh,舒适性,0.1742409,
JgQA0eZw9zKuySkh,舒适性,0.110941574,
wmbdEs1giGzMeoXR,舒适性,0.15034936,
0hcGSNLWQne3kuqE,舒适性,-0.000984574,
blzhHtvQLcxIyfod,舒适性,0.10033027,
8T2Z9F6LexqXrIdQ,舒适性,0.09006064,
PaAuNd5lobeqXpOh,舒适性,0.06873562,
hNsmB8zE1nyaVodp,舒适性,0.05235743,
uKylUE0qMehdS4jZ,舒适性,-0.01226343,
bDqpuTMz2oiR1kvS,舒适性,0.08332477,
DuofMgjiE0UvP9Gh,舒适性,-0.011186803,
zLPXAiHmDMWnrO0c,舒适性,0.064759396,
UJeQBwqGfKhWTScr,舒适性,-0.005204851,
1ku5LiXyCl8rcbSm,舒适性,0.112120055,
CXxDunpZgH7N0KyF,舒适性,-0.07934327,
BaG7VWPc8mUQ4d53,舒适性,0.022964394,
FYVHuUQ3Llb2Odtk,舒适性,-0.050000284,
NHYkCVopElwTO4SL,舒适性,-0.00080358447,
b2NSpzV4tH0qkZFg,舒适性,0.07559193,
Hv6EBj8tTAZphROb,舒适性,0.07695341,
jN3kMlzEJiRSm6Tr,舒适性,0.21697958,
uhpTbDHGwLadQ7nS,舒适性,-0.019427208,
RnIMpei7agYdKjXs,舒适性,0.006467132,
OG8z3WDXMeFRfYnr,舒适性,0.0032253542,
miG4ZxRoQSlg6KJd,舒适性,0.11002718,
uIoTZxQ2fv5AsjUF,舒适性,0.14300443,
bQIGj73D4BXPpCdy,舒适性,0.1607169,
kQKoDcN2pVsHnRvX,舒适性,0.13769343,
PZgilYx2KRnehqOk,舒适性,-0.022247532,
6cLXpr1xS2AKefTv,舒适性,0.03912404,
rTEKoLtW9vp3qVNM,舒适性,0.116381586,
ycZd3HgBt5wpGjkK,舒适性,0.107493885,
OiMa4ugEcIYNsZ3Q,舒适性,0.062216815,
j1rPTY3NROwnxFaf,舒适性,0.05179142,
4Zci7QKdEwlLutJV,舒适性,-0.051831733,
TmrwlJsu8A9zybGV,舒适性,-0.039975118,
ZidVDX9wnLjWEJGq,舒适性,-0.021987239,
A2l9McPr6ITYBNsa,舒适性,-0.014688918,
j2Qx1P8a5wbULihs,舒适性,0.12648173,
hIGorWwQTapkS5n6,舒适性,0.09535333,
oFl5e7rT9mLqMPnu,舒适性,-0.0028675145,
I1NHXDm8dzvtkfs0,舒适性,0.10659889,
K7ci4kEpZ01axWBY,舒适性,0.15247218,
7PmnvLBwJSoUxf0G,舒适性,-0.021742092,
UefN5RLZ1pqguoEj,舒适性,0.011750167,
ReGAf51HQagx8Zmi,舒适性,0.035505105,
XEQvpHbD7Z6kPVyA,舒适性,0.08015051,
OJDLu0ziXPNRT6df,舒适性,-0.03834657,
foTKrM9SHGp7nuE0,舒适性,0.07296491,
SelgL0QrPayBZ18K,舒适性,0.17054607,
R8cyfI10m3Xi9tgM,舒适性,0.07112624,
FDkmPVcfhGbToNuX,舒适性,-0.13882521,
bxrpsDYROK5iT1qj,舒适性,-0.04393133,
b9qcJOVRfPEzUuM2,舒适性,-0.12853509,
QtszkWi1bKVx9yG2,舒适性,-0.075243644,
YbZsXMk3PvaVQnLK,舒适性,0.16365965,
Ijf1P4FEWUprbgZl,舒适性,0.078423165,
FR7zjZJHgqWs3oPc,舒适性,-0.042818986,
MR3lsLjIOEXeU2AD,舒适性,0.02866201,
NGRFH02YfvIpnDZO,舒适性,-0.06302596,
0jTdQIPg6ZaLp57O,舒适性,0.038776036,
4thTeMKoNiIgx65W,舒适性,0.14773388,
OQVWijN4lSh0FTey,舒适性,0.055936757,
sMi23mko0HIQtY8g,舒适性,0.017858444,
nVm3CoQ5pU6yP8uY,舒适性,-0.01642608,
eE7PXURqbvwxh9GO,舒适性,-0.1340054,
95yan1o6CpQ2A0Ew,舒适性,-0.04725747,
9gO4pMXdBi6xD0lW,舒适性,-0.009811016,
dHaJFoVOD7NmYjTq,舒适性,0.016745454,
vu6eVD7EHGRQJULC,舒适性,0.037137132,
q9uHxmI2frz8sX1C,舒适性,-0.007899651,
ZwYtW93KxgOFi8D2,舒适性,0.23716661,
Em540HwFUypB8SbK,舒适性,0.10580311,
n7YxMp8c9Va2Nfse,舒适性,-0.09655597,
2BWMN0iP6mO7QhuI,舒适性,-0.06149026,
3AsFYcJ4OrW8wT7l,舒适性,0.018142438,
f9T17GDdFzhbSKk6,舒适性,-0.014318043,
U3NevhxIRQaXnyLq,舒适性,-0.0018627218,
oepEUuObd6f4v3iR,舒适性,-0.1847776,
jMB2W7Pdm1epbYNl,舒适性,-0.13631843,
5DzJlZEOe2VLKpSX,舒适性,-0.23509727,
af8n9cRIS4Vq0jmH,舒适性,0.07733712,
JRAFg3bDo1C67q9h,舒适性,0.0225225,
x9GXPl40AZ5TNiBh,舒适性,0.023364564,
zs3gC6PE4kfNb9Wt,舒适性,0.036337953,
5lgjSRwKCb3D4WTF,舒适性,0.06303431,
3qravlupfdIAMznx,舒适性,0.061114777,
3Cs9orcTeFh1dN87,舒适性,0.03504827,
SOpkMZLy40r1mYCq,舒适性,-0.04488812,
DYrSPJLoywAdingm,舒适性,0.07148359,
WyUb7eGAJuz9Ftpc,舒适性,-0.10520462,
UAaZtl1ST5kuzoem,舒适性,0.015220707,
Q89PBCgxDdeJ5Vfn,舒适性,-0.061383095,
3m7VUknLa6Ff5rPc,舒适性,0.017193364,
LaPs4F8Q9q0Wewp5,舒适性,0.0005384588,
aB6ythMmUQL4TneC,舒适性,0.10416103,
KgoZUjNaQvt6MfTA,舒适性,-0.0066490714,
U58QDMeHWXkfGESg,舒适性,0.11774773,
xapJi6lVUC0oH9Py,舒适性,0.12524727,
jmBWZfLGlaz2nJUu,舒适性,0.027253991,
yfpeWc2ljCkTvN4L,舒适性,-0.09402065,
clht2VSkB3fFrHze,舒适性,-0.05957585,
uTmyopKDFQVvC9jt,舒适性,0.076865844,
6uYPQjAedRH1wWCy,舒适性,0.019809974,
8tU9biECpJdRGhaL,舒适性,-0.081986815,
lsHg09cr1NChwKp8,舒适性,0.06278007,
h7Fx4nQTyPR2z9M6,舒适性,-0.008223558,
ldRbIBz5vAqsJ4WP,舒适性,0.046358842,
4cNTIxAwjOkSB8Vv,舒适性,-0.00021082745,
TiGkVHdRmPgMpb6s,舒适性,0.0012904832,
8fJTX3LZMqErjg2Y,舒适性,0.03609458,
tEQLJfKlMnzOs0mw,舒适性,-0.015556665,
n8EbUTyJVxpGtWzP,舒适性,0.0568217,
yvEOU7I2Z9pbMtNz,舒适性,-0.07080111,
3GaSHdJUs4wDYfkR,舒适性,0.014045676,
WAFiDKqCfuP9xG7a,舒适性,0.0077017825,
szVrI4Xjv7ibBOPy,舒适性,0.08973981,
9vBKy7aEfcG4SJPO,舒适性,-0.07812589,
HiouAKZ24t58WqFV,舒适性,-0.043715894,
K8TLE9Fcay03s7xr,舒适性,-0.040082622,
t8i0ujgRV1ON3Qec,舒适性,0.08960419,
KNjsGxYQdD903Rbr,舒适性,0.04155099,
iFGrPAzYJoRdkOS8,舒适性,-0.17594963,
8qg3OP1AtB5Evz9a,舒适性,0.015964774,
x2rYTQCbOd0JKA5y,舒适性,-0.08079138,
8CAMHLk6DfzaGZJ1,舒适性,0.03298739,
4vedD3ThESw9KJxN,舒适性,-0.012539508,
5GPVFrmzW2pqw6xf,舒适性,0.103858635,
ZhC07bX9fLwAEerz,舒适性,-0.03840143,
cIn9fLxBgXV3451Y,舒适性,-0.011538448,
qTf2jyoJYALC5DZ9,舒适性,0.15484428,
jDBJL5h3N6UK0YXV,舒适性,0.1305765,
i7AtFZHh60kaGp3T,舒适性,0.14014824,
CADf8GVlMn9r6me1,舒适性,-0.09379481,
7mGsIBJAHFZ0tCz4,舒适性,0.07847268,
Fie0kyu1854nQpzA,舒适性,0.14509846,
mpAEy9iwRn631sKS,舒适性,-0.016051078,
1782QoS3I4XrgZba,舒适性,-0.16604622,
ODEdFk6L4psH9l28,舒适性,-0.0052940194,
5kyiUJ0LTNMVFZfq,舒适性,0.097938634,
3sHOQd5VmCz6npUY,舒适性,0.17716272,
SVIfiYWeB2yaGCQv,舒适性,-0.030604126,
pCy0wamSeUnDP9Fr,舒适性,-0.017234178,
6ru4D9eIzQ1iPkxv,舒适性,0.12516843,
4Ist9FJBkGATqYjO,舒适性,-0.044546954,
A4vmUYQOlCB5p0Mf,舒适性,0.12873366,
LT14xdFN5vOce0wI,舒适性,-0.14276691,
cADZp9bExndsOuWC,舒适性,0.12271538,
QjFJXPzDYsV1IRWO,舒适性,0.22537367,
Ni0TWvFVRU8XdmtO,舒适性,0.07442138,
63RsQ9a0JqXobE4m,舒适性,0.00946383,
L5xfDMnaIlWO6Vky,舒适性,-0.014157871,
J9L6sZFX2fcUBzOS,舒适性,0.06932192,
LM7f4OynlJb8HqvY,舒适性,-0.028347353,
i8mxAKoNVhD7CIg6,舒适性,-0.20489414,
Unr7RcXmCght2ifD,舒适性,-0.12778421,
8CZDFqhGmY3HwVz0,舒适性,0.13785101,
41nm2EQI9BXljaDk,舒适性,0.015383249,
6DWMVcopvEKwU4PJ,舒适性,0.0011712366,
0gKMWbXrF2qyRTEk,舒适性,0.11810145,
ZfLWb4GQDRhgyvow,舒适性,0.057080526,
4TErfMzgFCnDRPqe,舒适性,0.1408095,
5UPW7gfxl9jTcMuN,舒适性,-0.038521517,
RWc4PB7gMpnsmUHl,舒适性,0.05805061,
7FzGhLUQufMglaAn,舒适性,0.13916002,
4tlfWveDHL9wcZ7m,舒适性,0.055090517,
HCkprjv6uWRh47sL,舒适性,-0.032749075,
QYLVlAzboyFTHWuw,舒适性,0.13547993,
9hv6gmwl0XbRKArI,舒适性,0.052159917,
WYa8Arw7bGLuKnqi,舒适性,0.06286693,
RrgVEIYCuW1iNqL4,舒适性,-0.076274,
fHSqoTiP2bIrEG8U,舒适性,-0.023215035,
De6AFcbTKIl4R3Qg,舒适性,0.15216711,
nI0YSRiZdC2MEmag,舒适性,0.009291714,
dkBrQ8FaUsD50qJ7,舒适性,0.026831886,
2YvN9c8p3yrlhIQt,舒适性,-0.035801288,
9hBGibuUNvjL1Qng,舒适性,0.004016092,
8jgDfxBpO45FWl1m,舒适性,0.07533664,
BMifCDqjK6JwGTnL,舒适性,0.07494905,
SyZ6BOmLAeYc09pf,舒适性,-0.078355044,
0aUzxbsfLNnljZMS,舒适性,0.019439636,
PgCAcDLuVZ41xzod,舒适性,-0.012798624,
vDUH86p9mfyQP5cA,舒适性,0.059912685,
0m3DxdfAIcgnE4kM,舒适性,-0.0011503792,
InuPQK6wX9UtzgCl,舒适性,-0.028231794,
0euRkBO8AwisjYTJ,舒适性,0.043170486,
SRNvlyPi7OM81VQC,舒适性,0.059633866,
htC6x7q2Yv14uUFX,舒适性,0.1765316,
R3ANbXlwH8z6vWPj,舒适性,-0.06876115,
RKZmPl1Ny5dDC42o,舒适性,0.1305544,
athS4JK0ClzGrYb8,舒适性,0.07926736,
6sCNZQ0854b9k2ep,舒适性,0.05768531,
nkNvR74fauUP9oSg,舒适性,-0.04372611,
7HjuWDZzSykeEOIQ,舒适性,0.1208245,
6nulXChYs8biaKg7,舒适性,0.18822508,
z1Vy3OLYhdZjrW9m,舒适性,0.014289407,
FVOZ4U9adMc6gnRb,舒适性,-0.044663344,
y7ziHVFaYs3vAS5C,舒适性,-0.0020835495,
dWjXp309QZK6sOBt,舒适性,0.24590908,
UMeVQhHNRcoYJ8GT,舒适性,-0.0932355,
qCrxFMylGAKYfR8T,舒适性,0.100472674,
NMzl5tR6JQwCb0e1,舒适性,0.11700077,
CqSyRtsONd1iG5BJ,舒适性,0.02697224,
BGE1XAJ6iCZ9uclf,舒适性,0.060783323,
Ce7V3lxzB2mrpL5w,舒适性,0.0795402,
o9mCw65vOBq0fYUF,舒适性,-0.065294005,
iAktfmCUh4aeMrZS,舒适性,0.088961296,
oKTmraqO2ltuZ6N0,舒适性,0.033259254,
pcK875yafZ0DvE9S,舒适性,0.07171303,
6nb4X8DrhGIysL9R,舒适性,-0.049386755,
nYqDJsS4CEVwAu8x,舒适性,0.081762806,
itm5q6I1z8vf7ZMD,舒适性,0.1432854,
rEG7UsMicjYIuO0H,舒适性,-0.073964864,
swWXCztEAlxLfkOI,舒适性,0.022815352,
8lrYXUQIg1cFxjd7,舒适性,0.0035584772,
G5WVJdhNEr71HyBI,舒适性,-0.017226512,
ytm3xPrzZ4OuXIH1,舒适性,0.18717507,
uokFtR1jyIimG9UT,舒适性,0.092808634,
hY9A7rn2wlmEF0uo,舒适性,0.067028485,
wTJY4NqXUaPSgpWt,舒适性,-0.05370425,
gDtCHTmXVEUsqiyW,舒适性,0.07434575,
0aUM14td75FBNEfl,舒适性,0.0980855,
YT5pdexbmOQwG7hR,舒适性,0.035597418,
Ct5pUOgmiTQ7o3fL,舒适性,0.045887135,
0EkBRAYPsfOTt4z3,舒适性,0.07366788,
m1d2uePf9JFGbg8a,舒适性,-0.10094204,
1qT9KYyC8el7Om4M,舒适性,-0.053640347,
XbUZeDAdEpMwg7kt,舒适性,0.061494026,
Qt0XJqvUN6gOhePZ,舒适性,-0.05150139,
sNc3FPI4ZnrUgS8G,舒适性,-0.030950287,
OxkuXFay5GLP1eIh,舒适性,0.12083026,
3Zl8sQoSMrOUCyhg,舒适性,0.018870713,
EFVfO2leBpH0uzrw,舒适性,0.062046763,
DIjbzLMF2vgEsxti,舒适性,0.017215898,
j2bY7lqSH3PawNn5,舒适性,0.029880134,
4N70AwcexTqDCoJr,舒适性,0.2057478,
yGsQJVCBYmMglaUp,舒适性,-0.081830546,
mouaUxBnX2vHPYsR,舒适性,0.16756399,
Zl8IfcmpNrLVAPS4,舒适性,0.24750173,
fIHPrW8MzVdC4kwF,舒适性,0.1295573,
E5390SuTF2RoQyzt,舒适性,0.030214528,
5XznxhYNAGF7WKJD,舒适性,0.07872282,
S3Aq4NOhFDspEgZm,舒适性,-0.0025902933,
3qVmrKu1wxJb0X6I,舒适性,0.08444162,
vPCDf2OemEGh4jzl,舒适性,0.2308791,
trsL1COIpBSWXMex,舒适性,-0.03313182,
PE5gLlduiYGTzqsn,舒适性,-0.17278059,
WgtvsofC74wOIYVb,舒适性,-0.14702427,
H8jYWQ5gMADxtmuh,舒适性,0.069887936,
ouMTnWL81gZemPi9,舒适性,-0.016858717,
7pDJV8ab4NjH3r5e,舒适性,-0.041859623,
hGPD9vBZgR6zNV4S,舒适性,0.19274865,
2jJXvw58LHgT3RBD,舒适性,-0.0029709286,
OCkifpF73WQYjoNI,舒适性,-0.009802068,
XrQJUSeIVhBib86Z,舒适性,-0.03696307,
MF2yRZwkDtmozdPS,舒适性,-0.026236603,
Yu0EUZt54G8fiHOW,舒适性,0.12539831,
yLhg5NmjCWat4YFV,舒适性,0.036600675,
0GtHsUD3ikzZoX5q,舒适性,0.00999332,
S3dNtUixLg2uVkWD,舒适性,0.09696172,
xJ1wWtb9TsYkKO5X,舒适性,-0.020547824,
lr0sCcFamRVfPHn5,舒适性,0.09864678,
H6y17JaXzxADtqer,舒适性,-0.043268587,
DJES3mRatNG7AMwz,舒适性,-0.0017190187,
GdPUZvlCm438WtS5,舒适性,0.08458442,
m1rOC6jMweNH2Q9J,舒适性,0.04023211,
vP56NeZdJA8jtXmF,舒适性,-0.00044565112,
fQnMrWegYBvTh2Ic,舒适性,-0.14617214,
xSTt0OV9nYkb6NEa,舒适性,0.18631138,
BfWd1cJDFQLNn3gG,舒适性,-0.11529038,
IoKEnR3JdXu0gG4h,舒适性,0.21507202,
4p5xbNDUMLAwvzrY,舒适性,-0.0127978865,
VYJEH3N0ZkGt5Xvy,舒适性,-0.11347452,
iSp7q8d4eW9honmI,舒适性,0.0071252715,
WLHp3PYJ9FvOGXE2,舒适性,-0.08199682,
