,content_id,content,subject,sentiment_value,sentiment_word,char,subject_id
85,3A26BUlaZJeFKNyj,我的16款，跑了5000公里不到，油耗7.8 。满箱油全跑高速800公里没问题，我刚换了后视镜，配件一个礼拜就到了。唯一不满意的就是高速风噪有点大，别的没毛病。宝鸡车主留。,油耗,0,,"['我', '的', '1', '6', '款', '跑', '了', '5', '0', '0', '0', '公', '里', '不', '到', '油', '耗', '7', '8', '满', '箱', '油', '全', '跑', '高', '速', '8', '0', '0', '公', '里', '没', '问', '题', '我', '刚', '换', '了', '后', '视', '镜', '配', '件', '一', '个', '礼', '拜', '就', '到', '了', '唯', '一', '不', '满', '意', '的', '就', '是', '高', '速', '风', '噪', '有', '点', '大', '别', '的', '没', '毛', '病', '宝', '鸡', '车', '主', '留']",0
86,e6j37BTDEhsOu1Qr,综合油耗9，除第一次除都是自己买耗材在修理厂换，小保养400元左右。,油耗,0,,"['综', '合', '油', '耗', '9', '除', '第', '一', '次', '除', '都', '是', '自', '己', '买', '耗', '材', '在', '修', '理', '厂', '换', '小', '保', '养', '4', '0', '0', '元', '左', '右']",0
87,ho0UXsP8FB5jeDcq,如果是市区拥堵的话这个油不高  我最高时候13.4冬天   我现在34000了  油耗基本上在10个左右  不用纠结了  每辆车的用车情况都是不一样的,油耗,0,,"['如', '果', '是', '市', '区', '拥', '堵', '的', '话', '这', '个', '油', '不', '高', '我', '最', '高', '时', '候', '1', '3', '4', '冬', '天', '我', '现', '在', '3', '4', '0', '0', '0', '了', '油', '耗', '基', '本', '上', '在', '1', '0', '个', '左', '右', '不', '用', '纠', '结', '了', '每', '辆', '车', '的', '用', '车', '情', '况', '都', '是', '不', '一', '样', '的']",0
88,St0ly3u25ohRkBLe,一直92，偶尔出去了不了解当地油品加95(97)。5万公里从没遇到问题，省油，动力也充足，加95也没感觉有啥不同。,油耗,1,省油,"['一', '直', '9', '2', '偶', '尔', '出', '去', '了', '不', '了', '解', '当', '地', '油', '品', '加', '9', '5', '9', '7', ')', '5', '万', '公', '里', '从', '没', '遇', '到', '问', '题', '省', '油', '动', '力', '也', '充', '足', '加', '9', '5', '也', '没', '感', '觉', '有', '啥', '不', '同']",0
90,2Y3MF0av8mbLd5JW,我是2.0 16款，目前5000公里，油耗9个！ 哎哎 后悔没上2.5！   ,油耗,0,,"['我', '是', '2', '0', '1', '6', '款', '目', '前', '5', '0', '0', '0', '公', '里', '油', '耗', '9', '个', '哎', '哎', '后', '悔', '没', '上', '2', '5']",0
91,HIWjuAReXt83rTCf,我的小森虽然是2.0的，感觉油门很灵敏，起步时稍微点一下油门就窜出去了,动力,1,灵敏,"['我', '的', '小', '森', '虽', '然', '是', '2', '0', '的', '感', '觉', '油', '门', '很', '灵', '敏', '起', '步', '时', '稍', '微', '点', '一', '下', '油', '门', '就', '窜', '出', '去', '了']",8
92,Y24aOoGZRbJ80E73,cvt反应慢半拍造成的，不是油门原因起步踩油，cvt改变传动比，延迟四驱起步会优先把动力传给后轮，经过传动轴，又一个延迟。给人的反应是踩油不走，条件反射没踩够，再踩等车动了油门给多了。所有你就会感觉窜了。没办法物理瓶颈，4s改不了吧。你可以试试踩油不动。等车动了，再踩。悠着点开,动力,-1,反应慢,"['c', 'v', 't', '反', '应', '慢', '半', '拍', '造', '成', '的', '不', '是', '油', '门', '原', '因', '起', '步', '踩', '油', 'c', 'v', 't', '改', '变', '传', '动', '比', '延', '迟', '四', '驱', '起', '步', '会', '优', '先', '把', '动', '力', '传', '给', '后', '轮', '经', '过', '传', '动', '轴', '又', '一', '个', '延', '迟', '给', '人', '的', '反', '应', '是', '踩', '油', '不', '走', '条', '件', '反', '射', '没', '踩', '够', '再', '踩', '等', '车', '动', '了', '油', '门', '给', '多', '了', '所', '有', '你', '就', '会', '感', '觉', '窜', '了', '没', '办', '法', '物', '理', '瓶', '颈', '4', 's', '改', '不', '了', '吧', '你', '可', '以', '试', '试', '踩', '油', '不', '动', '等', '车', '动', '了', '再', '踩', '悠', '着', '点', '开']",8
93,g76B9i2PSeKq5uy3,主要是车轻，森林人行驶证上的车重只有1.4t多一点，加上cvt传动，肯定比同级别省油。,油耗,1,省油,"['主', '要', '是', '车', '轻', '森', '林', '人', '行', '驶', '证', '上', '的', '车', '重', '只', '有', '1', '4', 't', '多', '一', '点', '加', '上', 'c', 'v', 't', '传', '动', '肯', '定', '比', '同', '级', '别', '省', '油']",0
94,EHjWKRp7ZwIJToyO,4AT的一点也不省油！我2011款2.5XS纯市区百公里油耗要13.6L，高速上110KM/H的速度匀速跑的百公里油耗也要8.5L。   ,油耗,-1,不省油,"['4', 'A', 'T', '的', '一', '点', '也', '不', '省', '油', '我', '2', '0', '1', '1', '款', '2', '5', 'X', 'S', '纯', '市', '区', '百', '公', '里', '油', '耗', '要', '1', '3', '6', 'L', '高', '速', '上', '1', '1', '0', 'K', 'M', 'H', '的', '速', '度', '匀', '速', '跑', '的', '百', '公', '里', '油', '耗', '也', '要', '8', '5', 'L']",0
95,GQ7LvDwEXhn9zafb,我的2014自豪2.0行驶13000公里平均油耗10.6，多数是在市区行驶。为啥其它车主说7至8个，有一个经济时速问题，通常讲再高的驾驶技术和习惯，市区或者市郊行驶，最低也得10个左右，这样才实事求是。   ,油耗,0,,"['我', '的', '2', '0', '1', '4', '自', '豪', '2', '0', '行', '驶', '1', '3', '0', '0', '0', '公', '里', '平', '均', '油', '耗', '1', '0', '6', '多', '数', '是', '在', '市', '区', '行', '驶', '为', '啥', '其', '它', '车', '主', '说', '7', '至', '8', '个', '有', '一', '个', '经', '济', '时', '速', '问', '题', '通', '常', '讲', '再', '高', '的', '驾', '驶', '技', '术', '和', '习', '惯', '市', '区', '或', '者', '市', '郊', '行', '驶', '最', '低', '也', '得', '1', '0', '个', '左', '右', '这', '样', '才', '实', '事', '求', '是']",0
96,9k7LOMQxrosJqb3z,同款，8200公里，平均时速38，油表显示8.8升/100千米,油耗,0,,"['同', '款', '8', '2', '0', '0', '公', '里', '平', '均', '时', '速', '3', '8', '油', '表', '显', '示', '8', '8', '升', '1', '0', '0', '千', '米']",0
97,bjTDnVRMBQtCrUp0,收费一瓶198一瓶148。 不过市区跑真心积碳严重，排气管黑黑的。 油耗13.8。    ,油耗,0,,"['收', '费', '一', '瓶', '1', '9', '8', '一', '瓶', '1', '4', '8', '不', '过', '市', '区', '跑', '真', '心', '积', '碳', '严', '重', '排', '气', '管', '黑', '黑', '的', '油', '耗', '1', '3', '8']",0
98,FIsT4EtO7pivSHPA,怪不得我的油耗13.6。。。95油，9毛6一公里，全市区。,油耗,0,,"['怪', '不', '得', '我', '的', '油', '耗', '1', '3', '6', '9', '5', '油', '9', '毛', '6', '一', '公', '里', '全', '市', '区']",0
99,NCaIXYrAkb8xQPl2,我的油耗10升左右，加98号的,油耗,0,,"['我', '的', '油', '耗', '1', '0', '升', '左', '右', '加', '9', '8', '号', '的']",0
100,SZAHDya1x47fjgor,我这里也是93改92，97改95，不过油耗没这么明显的变化，反正是感觉不出。,油耗,0,,"['我', '这', '里', '也', '是', '9', '3', '改', '9', '2', '9', '7', '改', '9', '5', '不', '过', '油', '耗', '没', '这', '么', '明', '显', '的', '变', '化', '反', '正', '是', '感', '觉', '不', '出']",0
101,jzHL9n375gpNdE1Y,我油耗13以内就很满意了,油耗,1,满意,"['我', '油', '耗', '1', '3', '以', '内', '就', '很', '满', '意', '了']",0
102,EmRcpASKbULBues3,娘胎带的唯一缺点就是油耗比现款略高。    ,油耗,-1,略高,"['娘', '胎', '带', '的', '唯', '一', '缺', '点', '就', '是', '油', '耗', '比', '现', '款', '略', '高']",0
103,g3yTW8RlDSUP6vCQ,你算少了的了，16款2.0，油耗13.6，全市区，跑了2003公里,油耗,0,,"['你', '算', '少', '了', '的', '了', '1', '6', '款', '2', '0', '油', '耗', '1', '3', '6', '全', '市', '区', '跑', '了', '2', '0', '0', '3', '公', '里']",0
104,aOlyCibLouVx4RvU,油性液体在收到重力会出现什么情况呢？   ,油耗,0,,"['油', '性', '液', '体', '在', '收', '到', '重', '力', '会', '出', '现', '什', '么', '情', '况', '呢']",0
105,lVwiDndz37WA4BfQ,我经常跑济南，我都走青兰高速，车少还是三车道，青岛到诸城限速120，诸城到济南限速100，好跑，省油。,油耗,1,省油,"['我', '经', '常', '跑', '济', '南', '我', '都', '走', '青', '兰', '高', '速', '车', '少', '还', '是', '三', '车', '道', '青', '岛', '到', '诸', '城', '限', '速', '1', '2', '0', '诸', '城', '到', '济', '南', '限', '速', '1', '0', '0', '好', '跑', '省', '油']",0
106,WrBJT9eSgPUucE1f,比如挂d挡不加油走，走了一小节就会熄火，或挂d挡要起步，加一下油马上把油门丢了会熄火。    ,动力,-1,熄火,"['比', '如', '挂', 'd', '挡', '不', '加', '油', '走', '走', '了', '一', '小', '节', '就', '会', '熄', '火', '或', '挂', 'd', '挡', '要', '起', '步', '加', '一', '下', '油', '马', '上', '把', '油', '门', '丢', '了', '会', '熄', '火']",8
107,XoexjlK2gSwHO48r,11款，10.6万了，市内平均 11个油左右，高速 9.5左右，4AT的基本就这样了。,油耗,0,,"['1', '1', '款', '1', '0', '6', '万', '了', '市', '内', '平', '均', '1', '1', '个', '油', '左', '右', '高', '速', '9', '5', '左', '右', '4', 'A', 'T', '的', '基', '本', '就', '这', '样', '了']",0
108,WP7ISrXOepEdqsZ1,个人感觉开高速不一定省油，即使不堵车，也得看去哪，过年时，由北京向山西陕西方向一路上坡，油耗也得9-10个，返回一路下坡可以7-8个甚至更低，2.5的,油耗,0,,"['个', '人', '感', '觉', '开', '高', '速', '不', '一', '定', '省', '油', '即', '使', '不', '堵', '车', '也', '得', '看', '去', '哪', '过', '年', '时', '由', '北', '京', '向', '山', '西', '陕', '西', '方', '向', '一', '路', '上', '坡', '油', '耗', '也', '得', '9', '-', '1', '0', '个', '返', '回', '一', '路', '下', '坡', '可', '以', '7', '-', '8', '个', '甚', '至', '更', '低', '2', '5', '的']",0
109,YIHtycdSqAUD05uB,上下坡肯定会有影响的，但总体来说油耗挺满意的    ,油耗,1,满意,"['上', '下', '坡', '肯', '定', '会', '有', '影', '响', '的', '但', '总', '体', '来', '说', '油', '耗', '挺', '满', '意', '的']",0
110,0V9oN2whKtF4O5qJ,2.0 平均油耗10个 不到四千公里,油耗,0,,"['2', '0', '平', '均', '油', '耗', '1', '0', '个', '不', '到', '四', '千', '公', '里']",0
111,9idZlGnrqwH42KuC,楼主开车真省油！我的2.5尊，去年6月20日提车，目前2.1万公里，综合油耗7.5，已经很知足。,油耗,1,知足,"['楼', '主', '开', '车', '真', '省', '油', '我', '的', '2', '5', '尊', '去', '年', '6', '月', '2', '0', '日', '提', '车', '目', '前', '2', '1', '万', '公', '里', '综', '合', '油', '耗', '7', '5', '已', '经', '很', '知', '足']",0
112,hPoOdaTDlSnLBfWI,我2.5车子，济南到青岛高速全路段限速80公里，我定速巡航，显示油耗5.8！！,油耗,0,,"['我', '2', '5', '车', '子', '济', '南', '到', '青', '岛', '高', '速', '全', '路', '段', '限', '速', '8', '0', '公', '里', '我', '定', '速', '巡', '航', '显', '示', '油', '耗', '5', '8']",0
113,4lpMbJuHCmeIXPVk,当然是很高的水平了！我大部分高速，现在2.2W油耗还得7.0多呢！,油耗,-1,还得,"['当', '然', '是', '很', '高', '的', '水', '平', '了', '我', '大', '部', '分', '高', '速', '现', '在', '2', '2', 'W', '油', '耗', '还', '得', '7', '0', '多', '呢']",0
114,djk0mphFKY6f59JV,xt，8.6 我感觉显示的不准，实际油耗会更高,油耗,0,,"['x', 't', '8', '6', '我', '感', '觉', '显', '示', '的', '不', '准', '实', '际', '油', '耗', '会', '更', '高']",0
115,fjKyqd0npSGmZPeU,我是16款2.5的，东北冬天温度低，原加92乙醇汽油感觉肉，后改加95纯汽油，感觉有力了。原来平均耗油8.2升，进入冬天，现在综合耗油8.5升。,油耗,0,,"['我', '是', '1', '6', '款', '2', '5', '的', '东', '北', '冬', '天', '温', '度', '低', '原', '加', '9', '2', '乙', '醇', '汽', '油', '感', '觉', '肉', '后', '改', '加', '9', '5', '纯', '汽', '油', '感', '觉', '有', '力', '了', '原', '来', '平', '均', '耗', '油', '8', '2', '升', '进', '入', '冬', '天', '现', '在', '综', '合', '耗', '油', '8', '5', '升']",0
116,MJyinzIlZDWLT14R,我今天油耗跑成9.8了，你又降了吗？   ,油耗,0,,"['我', '今', '天', '油', '耗', '跑', '成', '9', '8', '了', '你', '又', '降', '了', '吗']",0
117,OIWJYXeHaumo347E,开了三百多公里，大概13.5油。说起B格，我开森林人的时候，总是觉得比CRV，途观高那么一点，呵呵    ,油耗,0,,"['开', '了', '三', '百', '多', '公', '里', '大', '概', '1', '3', '5', '油', '说', '起', 'B', '格', '我', '开', '森', '林', '人', '的', '时', '候', '总', '是', '觉', '得', '比', 'C', 'R', 'V', '途', '观', '高', '那', '么', '一', '点', '呵', '呵']",0
118,1mCU6W4bpnHdqeIG,13款2.5，，11个油飘过，8个油也就安安静静跑长途时候，现在高速基本9.6个油。。大油门13个油基本～～ 这车大油门，油耗挺大，温柔开油耗确实不高～～,油耗,1,不高,"['1', '3', '款', '2', '5', '1', '1', '个', '油', '飘', '过', '8', '个', '油', '也', '就', '安', '安', '静', '静', '跑', '长', '途', '时', '候', '现', '在', '高', '速', '基', '本', '9', '6', '个', '油', '大', '油', '门', '1', '3', '个', '油', '基', '本', '～', '～', '这', '车', '大', '油', '门', '油', '耗', '挺', '大', '温', '柔', '开', '油', '耗', '确', '实', '不', '高', '～', '～']",0
119,FjXpx7Emi5Q4WUoA,提车3天，开了400多公里。油耗惊人的低啊。。。,油耗,1,低,"['提', '车', '3', '天', '开', '了', '4', '0', '0', '多', '公', '里', '油', '耗', '惊', '人', '的', '低', '啊']",0
120,IHC1TMq2JQjYEOex,初看以为是中国有柴油版手动森林人呢。吓我一跳，原来是外国，油耗确实很低，怎么做到的？路况很好吗？还是基本都是长途？我的纯市区和两公里内短途。油耗9点4。,油耗,0,,"['初', '看', '以', '为', '是', '中', '国', '有', '柴', '油', '版', '手', '动', '森', '林', '人', '呢', '吓', '我', '一', '跳', '原', '来', '是', '外', '国', '油', '耗', '确', '实', '很', '低', '怎', '么', '做', '到', '的', '路', '况', '很', '好', '吗', '还', '是', '基', '本', '都', '是', '长', '途', '我', '的', '纯', '市', '区', '和', '两', '公', '里', '内', '短', '途', '油', '耗', '9', '点', '4']",0
121,WZYXyAc03nGjCTIU,我的09款手动，最低油耗在6升油。国道60时速最省油，你的5点2，难道说柴油比汽油省油的缘故，好羡慕你能生活在荷兰这样的发达国家。很有优越感吧？是留学还是定居？    ,油耗,0,,"['我', '的', '0', '9', '款', '手', '动', '最', '低', '油', '耗', '在', '6', '升', '油', '国', '道', '6', '0', '时', '速', '最', '省', '油', '你', '的', '5', '点', '2', '难', '道', '说', '柴', '油', '比', '汽', '油', '省', '油', '的', '缘', '故', '好', '羡', '慕', '你', '能', '生', '活', '在', '荷', '兰', '这', '样', '的', '发', '达', '国', '家', '很', '有', '优', '越', '感', '吧', '是', '留', '学', '还', '是', '定', '居']",0
122,bCfnu0MYJyshZDGI,楼主，我的09款手动，最低油耗在6升油。国道60时速最省油，你的5点2，难道说柴油比汽油省油的缘故，好羡慕你能生活在荷兰这样的发达国家。很有优越感吧？是留学还是定居？    ,油耗,0,,"['楼', '主', '我', '的', '0', '9', '款', '手', '动', '最', '低', '油', '耗', '在', '6', '升', '油', '国', '道', '6', '0', '时', '速', '最', '省', '油', '你', '的', '5', '点', '2', '难', '道', '说', '柴', '油', '比', '汽', '油', '省', '油', '的', '缘', '故', '好', '羡', '慕', '你', '能', '生', '活', '在', '荷', '兰', '这', '样', '的', '发', '达', '国', '家', '很', '有', '优', '越', '感', '吧', '是', '留', '学', '还', '是', '定', '居']",0
